
STATUS | wrapper  | 2014/04/28 15:16:05 | --> Wrapper Started as Console
STATUS | wrapper  | 2014/04/28 15:16:05 | Java Service Wrapper Community Edition 32-bit 3.3.6
STATUS | wrapper  | 2014/04/28 15:16:05 |   Copyright (C) 1999-2009 Tanuki Software, Ltd.  All Rights Reserved.
STATUS | wrapper  | 2014/04/28 15:16:05 |     http://wrapper.tanukisoftware.org
STATUS | wrapper  | 2014/04/28 15:16:05 | 
STATUS | wrapper  | 2014/04/28 15:16:05 | Launching a JVM...
INFO   | jvm 1    | 2014/04/28 15:16:05 | WrapperManager: Initializing...
INFO   | jvm 1    | 2014/04/28 15:16:06 | 15:16:06.282 [WrapperSimpleAppMain] INFO  rebat-db - Checking schema...
INFO   | jvm 1    | 2014/04/28 15:16:06 | 15:16:06.524 [WrapperSimpleAppMain] ERROR rebat-db - RebatDB configuration failed
INFO   | jvm 1    | 2014/04/28 15:16:06 | com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Access denied for user ''@'localhost' to database 'slickr_rebat_production'
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.Util.getInstance(Util.java:386) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1054) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4120) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4052) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:925) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.MysqlIO.proceedHandshakeWithPluggableAuthentication(MysqlIO.java:1704) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1250) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2483) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2516) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2301) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:834) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:416) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:317) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.sql.DriverManager.getConnection(DriverManager.java:582) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.sql.DriverManager.getConnection(DriverManager.java:185) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at org.squeryl.SessionFactory$.newSession(Session.scala:95) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at org.squeryl.dsl.QueryDsl$class.transaction(QueryDsl.scala:78) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at org.squeryl.PrimitiveTypeMode$.transaction(PrimitiveTypeMode.scala:40) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Mysql$.generateSchema(Mysql.scala:50) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Mysql$.initialize(Mysql.scala:19) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Configuration$.parseConfiguration(Configuration.scala:29) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Rebat$.main(Rebat.scala:5) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at com.mashltd.rebatdb.Rebat.main(Rebat.scala) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.lang.reflect.Method.invoke(Method.java:597) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:244) [wrapper.jar:3.3.6]
INFO   | jvm 1    | 2014/04/28 15:16:06 | 	at java.lang.Thread.run(Thread.java:695) [na:1.6.0_65]
STATUS | wrapper  | 2014/04/28 15:16:08 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/04/28 15:18:19 | --> Wrapper Started as Console
STATUS | wrapper  | 2014/04/28 15:18:19 | Java Service Wrapper Community Edition 32-bit 3.3.6
STATUS | wrapper  | 2014/04/28 15:18:19 |   Copyright (C) 1999-2009 Tanuki Software, Ltd.  All Rights Reserved.
STATUS | wrapper  | 2014/04/28 15:18:19 |     http://wrapper.tanukisoftware.org
STATUS | wrapper  | 2014/04/28 15:18:19 | 
STATUS | wrapper  | 2014/04/28 15:18:20 | Launching a JVM...
INFO   | jvm 1    | 2014/04/28 15:18:21 | WrapperManager: Initializing...
INFO   | jvm 1    | 2014/04/28 15:18:22 | 15:18:22.816 [WrapperSimpleAppMain] INFO  rebat-db - Checking schema...
INFO   | jvm 1    | 2014/04/28 15:18:23 | 15:18:23.433 [WrapperSimpleAppMain] ERROR rebat-db - RebatDB configuration failed
INFO   | jvm 1    | 2014/04/28 15:18:23 | com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Access denied for user ''@'localhost' to database 'slickr_rebat_production'
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.Util.getInstance(Util.java:386) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1054) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4120) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4052) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:925) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.MysqlIO.proceedHandshakeWithPluggableAuthentication(MysqlIO.java:1704) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1250) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2483) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2516) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2301) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:834) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:416) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:317) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.sql.DriverManager.getConnection(DriverManager.java:582) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.sql.DriverManager.getConnection(DriverManager.java:185) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at org.squeryl.SessionFactory$.newSession(Session.scala:95) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at org.squeryl.dsl.QueryDsl$class.transaction(QueryDsl.scala:78) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at org.squeryl.PrimitiveTypeMode$.transaction(PrimitiveTypeMode.scala:40) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Mysql$.generateSchema(Mysql.scala:50) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Mysql$.initialize(Mysql.scala:19) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Configuration$.parseConfiguration(Configuration.scala:29) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Rebat$.main(Rebat.scala:5) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at com.mashltd.rebatdb.Rebat.main(Rebat.scala) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.lang.reflect.Method.invoke(Method.java:597) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:244) [wrapper.jar:3.3.6]
INFO   | jvm 1    | 2014/04/28 15:18:23 | 	at java.lang.Thread.run(Thread.java:695) [na:1.6.0_65]
STATUS | wrapper  | 2014/04/28 15:18:25 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/04/28 15:18:58 | --> Wrapper Started as Console
STATUS | wrapper  | 2014/04/28 15:18:58 | Java Service Wrapper Community Edition 32-bit 3.3.6
STATUS | wrapper  | 2014/04/28 15:18:58 |   Copyright (C) 1999-2009 Tanuki Software, Ltd.  All Rights Reserved.
STATUS | wrapper  | 2014/04/28 15:18:58 |     http://wrapper.tanukisoftware.org
STATUS | wrapper  | 2014/04/28 15:18:58 | 
STATUS | wrapper  | 2014/04/28 15:18:59 | Launching a JVM...
INFO   | jvm 1    | 2014/04/28 15:18:59 | WrapperManager: Initializing...
INFO   | jvm 1    | 2014/04/28 15:19:00 | 15:19:00.007 [WrapperSimpleAppMain] INFO  rebat-db - Checking schema...
INFO   | jvm 1    | 2014/04/28 15:19:00 | 15:19:00.259 [WrapperSimpleAppMain] ERROR rebat-db - RebatDB configuration failed
INFO   | jvm 1    | 2014/04/28 15:19:00 | com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Access denied for user ''@'localhost' to database 'slickr_rebat_production'
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.Util.getInstance(Util.java:386) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1054) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4120) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:4052) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:925) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.MysqlIO.proceedHandshakeWithPluggableAuthentication(MysqlIO.java:1704) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.MysqlIO.doHandshake(MysqlIO.java:1250) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.ConnectionImpl.coreConnect(ConnectionImpl.java:2483) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.ConnectionImpl.connectOneTryOnly(ConnectionImpl.java:2516) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.ConnectionImpl.createNewIO(ConnectionImpl.java:2301) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.ConnectionImpl.<init>(ConnectionImpl.java:834) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.JDBC4Connection.<init>(JDBC4Connection.java:47) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.ConnectionImpl.getInstance(ConnectionImpl.java:416) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mysql.jdbc.NonRegisteringDriver.connect(NonRegisteringDriver.java:317) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.sql.DriverManager.getConnection(DriverManager.java:582) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.sql.DriverManager.getConnection(DriverManager.java:185) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Mysql$$anonfun$connect$1.apply(Mysql.scala:46) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at org.squeryl.SessionFactory$.newSession(Session.scala:95) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at org.squeryl.dsl.QueryDsl$class.transaction(QueryDsl.scala:78) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at org.squeryl.PrimitiveTypeMode$.transaction(PrimitiveTypeMode.scala:40) ~[squeryl_2.9.2-0.9.5-2.jar:0.9.5-2]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Mysql$.generateSchema(Mysql.scala:50) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Mysql$.initialize(Mysql.scala:19) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Configuration$.parseConfiguration(Configuration.scala:29) ~[rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Rebat$.main(Rebat.scala:5) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at com.mashltd.rebatdb.Rebat.main(Rebat.scala) [rebat-db_2.9.2-0.1.0.jar:0.1.0]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.lang.reflect.Method.invoke(Method.java:597) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:244) [wrapper.jar:3.3.6]
INFO   | jvm 1    | 2014/04/28 15:19:00 | 	at java.lang.Thread.run(Thread.java:695) [na:1.6.0_65]
STATUS | wrapper  | 2014/04/28 15:19:02 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/04/28 15:22:03 | --> Wrapper Started as Console
STATUS | wrapper  | 2014/04/28 15:22:03 | Java Service Wrapper Community Edition 32-bit 3.3.6
STATUS | wrapper  | 2014/04/28 15:22:03 |   Copyright (C) 1999-2009 Tanuki Software, Ltd.  All Rights Reserved.
STATUS | wrapper  | 2014/04/28 15:22:03 |     http://wrapper.tanukisoftware.org
STATUS | wrapper  | 2014/04/28 15:22:03 | 
STATUS | wrapper  | 2014/04/28 15:22:03 | Launching a JVM...
INFO   | jvm 1    | 2014/04/28 15:22:04 | WrapperManager: Initializing...
INFO   | jvm 1    | 2014/04/28 15:22:04 | 15:22:04.626 [WrapperSimpleAppMain] INFO  rebat-db - Checking schema...
INFO   | jvm 1    | 2014/04/28 15:22:04 | 15:22:04.884 [WrapperSimpleAppMain] ERROR rebat-db - RebatDB configuration failed
INFO   | jvm 1    | 2014/04/28 15:22:04 | com.mysql.jdbc.exceptions.jdbc4.MySQLSyntaxErrorException: Access denied for user ''@'localhost' to database 'slickr_rebat_production'
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:513) ~[na:1.6.0_65]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at com.mysql.jdbc.Util.handleNewInstance(Util.java:411) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at com.mysql.jdbc.Util.getInstance(Util.java:386) ~[mysql-connector-java-5.1.24.jar:na]
INFO   | jvm 1    | 2014/04/28 15:22:04 | 	at com.mysql.jdbc.SQLError.createSQLException(SQLError.java:1054) ~[mysql-connector-java-5.1.24.jar:na]
